segment_id,frame_id,host_ns,analysis_time_s,valid,corner_count,centroid_x_px,centroid_y_px,shift_x_px,shift_y_px,rotation_deg,residual_px,scale,r_rms_px,quality,mm_per_pixel,mean_brightness,blur_variance,drop_before
pretest-J1-a0p05-d-1-r01-move-to,2746,2555940240394280,0.514255,1,88,237.5327,180.4823,-1.8460,1.1118,0.00825,0.0746,1.0000975,62.4851,0.9111,0.187584,131.896,488.126,0
pretest-J1-a0p05-d-1-r01-move-to,2747,2555940247956860,0.521818,1,88,236.5248,179.5337,-2.8539,0.1632,0.01443,0.0584,0.9999040,62.4730,0.9302,0.187584,131.905,449.060,0
pretest-J1-a0p05-d-1-r01-move-to,2748,2555940255519440,0.529381,1,88,236.5152,179.4606,-2.8636,0.0900,0.01156,0.0607,0.9999481,62.4757,0.9271,0.187584,131.891,474.685,0
pretest-J1-a0p05-d-1-r01-move-to,2749,2555940263082020,0.536943,1,88,237.5353,179.4821,-1.8435,0.1115,0.01102,0.0537,1.0001241,62.4867,0.9355,0.187584,131.910,467.816,0
pretest-J1-a0p05-d-1-r01-move-to,2750,2555940270644600,0.544506,1,88,236.8859,180.4714,-2.4928,1.1009,0.03172,0.1004,0.9999105,62.4734,0.8823,0.187584,131.906,380.343,0
pretest-J1-a0p05-d-1-r01-move-to,2751,2555940278207180,0.552068,1,88,237.0481,179.4761,-2.3307,0.1056,0.04329,0.0842,1.0000674,62.4832,0.9002,0.187584,131.906,389.720,0
pretest-J1-a0p05-d-1-r01-move-to,2752,2555940285769760,0.559631,1,88,237.4615,179.1802,-1.9172,-0.1903,0.05222,0.1023,1.0001106,62.4860,0.8801,0.187584,131.895,375.916,0
pretest-J1-a0p05-d-1-r01-move-to,2753,2555940293332340,0.567194,1,88,236.2573,179.6686,-3.1214,0.2981,0.14434,0.1171,0.9997260,62.4619,0.8655,0.187584,131.895,370.017,0
pretest-J1-a0p05-d-1-r01-move-to,2754,2555940300894920,0.574756,1,88,237.0126,180.0145,-2.3661,0.6439,0.02956,0.0593,1.0000378,62.4813,0.9286,0.187584,131.899,364.755,0
pretest-J1-a0p05-d-1-r01-move-to,2755,2555940308457500,0.582319,1,88,237.5191,179.5253,-1.8596,0.1547,0.00572,0.0508,1.0001121,62.4860,0.9389,0.187584,131.902,557.869,0
pretest-J1-a0p05-d-1-r01-move-to,2756,2555940316020080,0.589881,1,88,237.4502,178.5231,-1.9285,-0.8475,0.00550,0.0803,1.0000570,62.4826,0.9046,0.187584,131.895,444.643,0
pretest-J1-a0p05-d-1-r01-move-to,2757,2555940323582660,0.597444,1,88,238.0108,179.5337,-1.3679,0.1632,-0.00987,0.0658,0.9999432,62.4754,0.9212,0.187584,131.896,373.956,0
pretest-J1-a0p05-d-1-r01-move-to,2758,2555940331145240,0.605006,1,88,237.9114,180.4628,-1.4674,1.0922,0.03183,0.1054,1.0000414,62.4816,0.8765,0.187584,131.906,373.964,0
pretest-J1-a0p05-d-1-r01-move-to,2759,2555940338707820,0.612569,1,88,238.4521,179.4891,-0.9266,0.1186,0.00912,0.0732,0.9999444,62.4755,0.9127,0.187584,131.906,496.970,0
pretest-J1-a0p05-d-1-r01-move-to,2760,2555940346270400,0.620132,1,88,238.4553,179.5361,-0.9234,0.1655,0.00236,0.0759,0.9999485,62.4758,0.9096,0.187584,131.906,403.975,0
pretest-J1-a0p05-d-1-r01-move-to,2761,2555940353832980,0.627694,1,88,238.2292,179.4781,-1.1495,0.1075,-0.01913,0.1077,0.9999058,62.4732,0.8743,0.187584,131.900,418.135,0
pretest-J1-a0p05-d-1-r01-move-to,2762,2555940361395560,0.635257,1,88,237.4592,179.4732,-1.9195,0.1026,0.00229,0.0526,1.0001569,62.4888,0.9371,0.187584,131.906,444.024,0
pretest-J1-a0p05-d-1-r01-move-to,2763,2555940368958140,0.642819,1,88,237.5019,180.3567,-1.8768,0.9861,0.05156,0.0894,1.0000214,62.4804,0.8943,0.187584,131.899,497.486,0
pretest-J1-a0p05-d-1-r01-move-to,2764,2555940376520720,0.650382,1,88,237.2361,179.4829,-2.1426,0.1124,0.04591,0.1107,0.9999446,62.4756,0.8709,0.187584,131.901,455.141,0
pretest-J1-a0p05-d-1-r01-move-to,2765,2555940384083300,0.657944,1,88,236.9889,180.2779,-2.3898,0.9074,0.01435,0.0974,0.9999751,62.4775,0.8854,0.187584,131.906,366.427,0
pretest-J1-a0p05-d-1-r01-move-to,2766,2555940391645880,0.665507,1,88,236.9540,179.4639,-2.4248,0.0933,-0.00878,0.0588,1.0000406,62.4815,0.9292,0.187584,131.906,371.714,0
pretest-J1-a0p05-d-1-r01-move-to,2767,2555940399208460,0.673070,1,88,236.5204,178.5489,-2.8583,-0.8217,0.01327,0.0831,0.9998043,62.4668,0.9026,0.187584,131.912,416.820,0
pretest-J1-a0p05-d-1-r01-move-to,2768,2555940406771040,0.680632,1,88,238.4825,179.6327,-0.8963,0.2622,0.05811,0.1037,0.9999731,62.4774,0.8785,0.187584,131.900,465.010,0
pretest-J1-a0p05-d-1-r01-move-to,2769,2555940414333620,0.688195,1,88,237.5032,179.5404,-1.8755,0.1698,0.00737,0.0481,1.0001197,62.4865,0.9421,0.187584,131.909,554.777,0
pretest-J1-a0p05-d-1-r01-move-to,2770,2555940421896200,0.695757,1,88,237.4755,179.4776,-1.9032,0.1070,0.01767,0.0515,1.0000992,62.4852,0.9379,0.187584,131.907,585.852,0
pretest-J1-a0p05-d-1-r01-move-to,2771,2555940429458780,0.703320,1,88,237.5375,180.5005,-1.8412,1.1299,0.00720,0.0794,1.0001217,62.4866,0.9058,0.187584,131.904,534.796,0
pretest-J1-a0p05-d-1-r01-move-to,2772,2555940437021360,0.710883,1,88,237.4611,178.5159,-1.9177,-0.8547,0.01011,0.0823,1.0001050,62.4856,0.9025,0.187584,131.910,523.919,0
pretest-J1-a0p05-d-1-r01-move-to,2773,2555940444583940,0.718445,1,88,238.4479,179.5260,-0.9308,0.1554,0.01141,0.0768,0.9999310,62.4747,0.9087,0.187584,131.907,430.393,0
pretest-J1-a0p05-d-1-r01-move-to,2774,2555940452146520,0.726008,1,88,238.2878,179.4929,-1.0909,0.1224,0.06832,0.1266,0.9999961,62.4788,0.8536,0.187584,131.893,505.495,0
pretest-J1-a0p05-d-1-r01-move-to,2775,2555940459709100,0.733570,1,88,236.5381,179.4752,-2.8406,0.1046,0.00793,0.0631,0.9999236,62.4742,0.9246,0.187584,131.910,428.492,0
pretest-J1-a0p05-d-1-r01-move-to,2776,2555940467271680,0.741133,1,88,236.8269,179.1210,-2.5518,-0.2495,-0.17849,0.1185,0.9999359,62.4751,0.8624,0.187584,131.909,366.854,0
pretest-J1-a0p05-d-1-r01-move-to,2777,2555940474834260,0.748695,1,88,238.4783,179.4665,-0.9005,0.0960,0.00530,0.0744,0.9999529,62.4761,0.9113,0.187584,131.906,502.853,0
pretest-J1-a0p05-d-1-r01-move-to,2778,2555940482396840,0.756258,1,88,236.9797,179.5149,-2.3990,0.1444,0.00321,0.0469,0.9999612,62.4765,0.9432,0.187584,131.895,465.404,0
pretest-J1-a0p05-d-1-r01-move-to,2779,2555940489959420,0.763821,1,88,237.4464,180.4582,-1.9323,1.0876,0.01248,0.0783,1.0001014,62.4853,0.9069,0.187584,131.906,382.043,0
pretest-J1-a0p05-d-1-r01-move-to,2780,2555940497522000,0.771383,1,88,237.4772,179.5441,-1.9015,0.1735,0.01471,0.0523,1.0001085,62.4858,0.9370,0.187584,131.896,490.484,0
pretest-J1-a0p05-d-1-r01-move-to,2781,2555940505084580,0.778946,1,88,237.4849,178.5478,-1.8939,-0.8227,0.01093,0.0762,1.0000616,62.4828,0.9092,0.187584,131.896,495.882,0
pretest-J1-a0p05-d-1-r01-move-to,2782,2555940512647160,0.786508,1,88,237.4894,179.5328,-1.8894,0.1623,0.01528,0.0484,1.0000847,62.4843,0.9415,0.187584,131.890,602.229,0
pretest-J1-a0p05-d-1-r01-move-to,2783,2555940520209740,0.794071,1,88,236.5434,179.4731,-2.8354,0.1026,0.00712,0.0608,0.9999187,62.4739,0.9273,0.187584,131.903,403.859,0
pretest-J1-a0p05-d-1-r01-move-to,2784,2555940527772320,0.801634,1,88,238.4568,178.5354,-0.9220,-0.8351,0.01061,0.0977,0.9998914,62.4722,0.8854,0.187584,131.903,414.089,0
pretest-J1-a0p05-d-1-r01-move-to,2785,2555940535334900,0.809196,1,88,236.4752,180.4663,-2.9036,1.0958,0.00414,0.0825,0.9998962,62.4725,0.9025,0.187584,131.897,505.596,0
pretest-J1-a0p05-d-1-r01-move-to,2786,2555940542897480,0.816759,1,88,238.4378,179.5142,-0.9410,0.1437,0.01345,0.0753,0.9999640,62.4768,0.9103,0.187584,131.905,477.515,0
pretest-J1-a0p05-d-1-r01-move-to,2787,2555940550460060,0.824321,1,88,236.5115,178.9632,-2.8672,-0.4073,-0.02306,0.0850,0.9998732,62.4711,0.8998,0.187584,131.910,434.320,0
pretest-J1-a0p05-d-1-r01-move-to,2788,2555940558022640,0.831884,1,88,237.5607,180.5195,-1.8181,1.1489,-0.00001,0.0810,1.0000715,62.4835,0.9038,0.187584,131.902,448.725,0
pretest-J1-a0p05-d-1-r01-move-to,2789,2555940565585220,0.839446,1,88,237.5261,179.5241,-1.8527,0.1535,0.00156,0.0525,1.0001049,62.4855,0.9368,0.187584,131.907,517.181,0
pretest-J1-a0p05-d-1-r01-move-to,2790,2555940573147800,0.847009,1,88,236.9898,179.5209,-2.3889,0.1503,0.00792,0.0471,1.0000112,62.4797,0.9429,0.187584,131.897,416.378,0
pretest-J1-a0p05-d-1-r01-move-to,2791,2555940580710380,0.854572,1,88,237.4711,179.4634,-1.9076,0.0928,0.00907,0.0496,1.0001275,62.4869,0.9404,0.187584,131.896,458.679,0
pretest-J1-a0p05-d-1-r01-move-to,2792,2555940588272960,0.862134,1,88,237.4695,179.4563,-1.9092,0.0857,0.00983,0.0540,1.0001601,62.4890,0.9356,0.187584,131.901,440.857,0
pretest-J1-a0p05-d-1-r01-move-to,2793,2555940595835540,0.869697,1,88,236.5304,180.4668,-2.8483,1.0963,0.00039,0.0800,0.9998851,62.4718,0.9054,0.187584,131.900,405.560,0
pretest-J1-a0p05-d-1-r01-move-to,2794,2555940603398120,0.877259,1,88,237.4601,180.4770,-1.9186,1.1064,0.01624,0.0784,1.0001115,62.4860,0.9069,0.187584,131.895,495.148,0
pretest-J1-a0p05-d-1-r01-move-to,2795,2555940610960700,0.884822,1,88,237.5132,179.4545,-1.8655,0.0840,0.00911,0.0470,1.0001385,62.4876,0.9436,0.187584,131.905,464.638,0
pretest-J1-a0p05-d-1-r01-move-to,2796,2555940618523280,0.892384,1,88,237.4958,179.4660,-1.8830,0.0954,0.00628,0.0494,1.0001159,62.4862,0.9405,0.187584,131.907,563.220,0
pretest-J1-a0p05-d-1-r01-move-to,2797,2555940626085860,0.899947,1,88,237.8967,179.5245,-1.4820,0.1539,0.04061,0.0931,1.0000954,62.4850,0.8902,0.187584,131.905,402.214,0
pretest-J1-a0p05-d-1-r01-move-to,2798,2555940633648440,0.907510,1,88,237.5964,178.5172,-1.7824,-0.8533,-0.02147,0.1006,1.0000319,62.4810,0.8818,0.187584,131.904,472.699,0
pretest-J1-a0p05-d-1-r01-move-to,2799,2555940641211020,0.915072,1,88,237.5318,178.4932,-1.8469,-0.8773,0.01261,0.0774,1.0000520,62.4823,0.9078,0.187584,131.915,533.415,0
pretest-J1-a0p05-d-1-r01-move-to,2800,2555940648773600,0.922635,1,88,238.4796,179.5415,-0.8992,0.1710,0.00688,0.0743,0.9999481,62.4758,0.9115,0.187584,131.901,492.547,0
pretest-J1-a0p05-d-1-r01-move-to,2801,2555940656336180,0.930197,1,88,238.4616,180.4578,-0.9172,1.0873,0.01262,0.0943,0.9999344,62.4749,0.8890,0.187584,131.900,402.842,0
pretest-J1-a0p05-d-1-r01-move-to,2802,2555940663898760,0.937760,1,88,237.4771,180.4520,-1.9016,1.0814,0.00946,0.0760,1.0001074,62.4857,0.9096,0.187584,131.900,490.915,0
pretest-J1-a0p05-d-1-r01-move-to,2803,2555940671461340,0.945323,1,88,237.5082,180.4681,-1.8705,1.0976,0.01073,0.0800,1.0001508,62.4884,0.9052,0.187584,131.909,565.516,0
pretest-J1-a0p05-d-1-r01-move-to,2804,2555940679023920,0.952885,1,88,239.5192,179.5469,0.1404,0.1764,0.00808,0.0408,1.0000369,62.4813,0.9503,0.187584,131.898,451.172,0
pretest-J1-a0p05-d-1-r01-move-to,2805,2555940686586500,0.960448,1,88,238.5267,179.4883,-0.8521,0.1178,0.01114,0.0744,0.9999451,62.4756,0.9114,0.187584,131.907,547.869,0
pretest-J1-a0p05-d-1-r01-move-to,2806,2555940694149080,0.968010,1,88,239.5124,179.0590,0.1336,-0.3116,0.06289,0.0835,1.0000315,62.4810,0.9009,0.187584,131.893,437.893,0
pretest-J1-a0p05-d-1-r01-move-to,2807,2555940701711660,0.975573,1,88,239.4642,179.5272,0.0855,0.1567,0.00189,0.0421,1.0000599,62.4827,0.9488,0.187584,131.897,511.353,0
pretest-J1-a0p05-d-1-r01-move-to,2808,2555940709274240,0.983135,1,88,239.6762,178.5286,0.2975,-0.8419,0.04110,0.1117,0.9999786,62.4777,0.8697,0.187584,131.904,399.958,0
pretest-J1-a0p05-d-1-r01-move-to,2809,2555940716836820,0.990698,1,88,239.5126,179.4646,0.1339,0.0940,0.00179,0.0380,1.0000399,62.4815,0.9536,0.187584,131.905,500.990,0
pretest-J1-a0p05-d-1-r01-move-to,2810,2555940724399400,0.998261,1,88,239.3694,179.5285,-0.0093,0.1580,0.05332,0.0959,1.0000215,62.4804,0.8871,0.187584,131.911,397.806,0
pretest-J1-a0p05-d-1-r01-move-to,2811,2555940731961980,1.005823,1,88,239.4815,179.4478,0.1027,0.0773,0.01401,0.0387,1.0000267,62.4806,0.9528,0.187584,131.898,480.920,0
pretest-J1-a0p05-d-1-r01-move-to,2812,2555940739524560,1.013386,1,88,239.4662,179.5542,0.0875,0.1836,0.01056,0.0428,0.9999889,62.4783,0.9480,0.187584,131.903,407.819,0
pretest-J1-a0p05-d-1-r01-move-to,2813,2555940747087140,1.020948,1,88,239.2705,179.5036,-0.1083,0.1330,-0.01254,0.0874,1.0002519,62.4948,0.8978,0.187584,131.899,519.093,0
pretest-J1-a0p05-d-1-r01-move-to,2814,2555940754649720,1.028511,1,88,238.5251,180.0027,-0.8536,0.6322,0.00714,0.0756,0.9999684,62.4770,0.9099,0.187584,131.896,380.348,0
pretest-J1-a0p05-d-1-r01-move-to,2815,2555940762212300,1.036074,1,88,239.4001,179.5122,0.0214,0.1417,0.01471,0.0514,0.9999963,62.4787,0.9378,0.187584,131.903,484.510,0
pretest-J1-a0p05-d-1-r01-move-to,2816,2555940769774880,1.043636,1,88,239.4595,179.5231,0.0807,0.1526,0.00519,0.0415,1.0000723,62.4835,0.9495,0.187584,131.913,489.403,0
pretest-J1-a0p05-d-1-r01-move-to,2817,2555940777337460,1.051199,1,88,239.5280,179.4907,0.1492,0.1201,0.00982,0.0455,1.0000535,62.4823,0.9448,0.187584,131.910,574.384,0
pretest-J1-a0p05-d-1-r01-move-to,2818,2555940784900040,1.058761,1,88,239.5093,179.5447,0.1306,0.1742,0.01191,0.0390,1.0000378,62.4813,0.9524,0.187584,131.900,502.023,0
pretest-J1-a0p05-d-1-r01-move-to,2819,2555940792462620,1.066324,1,88,238.5304,179.4805,-0.8484,0.1100,0.01289,0.0741,1.0000157,62.4800,0.9115,0.187584,131.895,490.897,0
pretest-J1-a0p05-d-1-r01-move-to,2820,2555940800025200,1.073886,1,88,240.4729,179.4632,1.0941,0.0926,0.01277,0.0753,1.0000385,62.4814,0.9101,0.187584,131.906,473.919,0
pretest-J1-a0p05-d-1-r01-move-to,2821,2555940807587780,1.081449,1,88,239.4766,179.4398,0.0978,0.0692,0.02102,0.0396,0.9999644,62.4767,0.9519,0.187584,131.905,461.671,0
pretest-J1-a0p05-d-1-r01-move-to,2822,2555940815150360,1.089012,1,88,239.4546,178.5365,0.0759,-0.8341,0.01394,0.0745,0.9999534,62.4761,0.9112,0.187584,131.908,404.599,0
pretest-J1-a0p05-d-1-r01-move-to,2823,2555940822712940,1.096574,1,88,239.5128,179.4668,0.1341,0.0962,0.00220,0.0440,1.0000312,62.4809,0.9465,0.187584,131.912,495.898,0
pretest-J1-a0p05-d-1-r01-move-to,2824,2555940830275520,1.104137,1,88,239.4415,178.5253,0.0628,-0.8452,0.00435,0.0741,0.9999211,62.4741,0.9119,0.187584,131.913,425.113,0
pretest-J1-a0p05-d-1-r01-move-to,2825,2555940837838100,1.111699,1,88,239.4548,179.4866,0.0761,0.1160,0.00817,0.0391,1.0000355,62.4812,0.9523,0.187584,131.895,490.605,0
pretest-J1-a0p05-d-1-r01-move-to,2826,2555940845400680,1.119262,1,88,239.5075,178.5564,0.1288,-0.8141,0.00537,0.0731,0.9999572,62.4763,0.9128,0.187584,131.900,471.902,0
pretest-J1-a0p05-d-1-r01-move-to,2827,2555940852963260,1.126824,1,88,239.5329,180.5115,0.1542,1.1409,0.00514,0.0724,0.9999685,62.4770,0.9136,0.187584,131.905,508.614,0
pretest-J1-a0p05-d-1-r01-move-to,2828,2555940860525840,1.134387,1,88,239.5076,178.5359,0.1288,-0.8346,0.01191,0.0712,0.9999786,62.4777,0.9149,0.187584,131.902,555.968,0
pretest-J1-a0p05-d-1-r01-move-to,2829,2555940868088420,1.141950,1,88,239.4745,179.4845,0.0958,0.1139,0.00127,0.0449,1.0000333,62.4811,0.9454,0.187584,131.900,620.032,0
pretest-J1-a0p05-d-1-r01-move-to,2830,2555940875651000,1.149512,1,88,238.5505,180.4822,-0.8282,1.1117,0.00855,0.0975,0.9999751,62.4775,0.8853,0.187584,131.907,463.273,0
pretest-J1-a0p05-d-1-r01-move-to,2831,2555940883213580,1.157075,1,88,239.4813,178.6609,0.1025,-0.7097,0.10392,0.1214,0.9999447,62.4756,0.8593,0.187584,131.900,497.619,0
pretest-J1-a0p05-d-1-r01-move-to,2832,2555940890776160,1.164637,1,88,240.4654,179.9375,1.0866,0.5670,0.03645,0.0936,1.0001007,62.4853,0.8898,0.187584,131.899,377.157,0
pretest-J1-a0p05-d-1-r01-move-to,2833,2555940898338740,1.172200,1,88,238.5368,178.6778,-0.8419,-0.6928,-0.05084,0.1199,1.0000009,62.4791,0.8608,0.187584,131.913,373.737,0
pretest-J1-a0p05-d-1-r01-move-to,2834,2555940905901320,1.179763,1,88,240.4714,179.2469,1.0927,-0.1236,0.01148,0.1069,0.9998639,62.4705,0.8755,0.187584,131.909,417.511,0
pretest-J1-a0p05-d-1-r01-move-to,2835,2555940913463900,1.187325,1,88,239.5016,179.4087,0.1228,0.0382,0.02242,0.0465,0.9999695,62.4771,0.9437,0.187584,131.899,511.080,0
pretest-J1-a0p05-d-1-r01-move-to,2836,2555940921026480,1.194888,1,88,239.9076,179.9937,0.5288,0.6231,-0.06039,0.0977,1.0000473,62.4820,0.8851,0.187584,131.887,366.128,0
pretest-J1-a0p05-d-1-r01-move-to,2837,2555940928589060,1.202450,1,88,239.5304,180.4897,0.1517,1.1191,0.00560,0.0712,1.0000464,62.4819,0.9149,0.187584,131.901,508.091,0
pretest-J1-a0p05-d-1-r01-move-to,2838,2555940936151640,1.210013,1,88,239.5405,179.4947,0.1618,0.1241,0.01530,0.0441,1.0000337,62.4811,0.9463,0.187584,131.903,513.941,0
pretest-J1-a0p05-d-1-r01-move-to,2839,2555940943714220,1.217575,1,88,240.3586,179.5262,0.9799,0.1556,-0.01177,0.0928,0.9998945,62.4724,0.8909,0.187584,131.901,436.784,0
pretest-J1-a0p05-d-1-r01-move-to,2840,2555940951276800,1.225138,1,88,240.4938,179.5247,1.1151,0.1541,0.01413,0.0730,1.0000167,62.4800,0.9128,0.187584,131.895,633.527,0
pretest-J1-a0p05-d-1-r01-move-to,2841,2555940958839380,1.232701,1,88,239.5066,179.4648,0.1278,0.0943,0.00965,0.0411,1.0000857,62.4843,0.9501,0.187584,131.905,528.923,0
pretest-J1-a0p05-d-1-r01-move-to,2842,2555940966401960,1.240263,1,88,239.5327,179.5128,0.1539,0.1423,0.00564,0.0447,1.0000821,62.4841,0.9459,0.187584,131.895,520.739,0
pretest-J1-a0p05-d-1-r01-move-to,2843,2555940973964540,1.247826,1,88,239.5299,179.4917,0.1512,0.1211,0.01170,0.0418,1.0000915,62.4847,0.9493,0.187584,131.896,523.315,0
pretest-J1-a0p05-d-1-r01-move-to,2844,2555940981527120,1.255388,1,88,239.5280,179.5192,0.1493,0.1487,0.00229,0.0418,1.0000532,62.4823,0.9492,0.187584,131.906,548.997,0
pretest-J1-a0p05-d-1-r01-move-to,2845,2555940989089700,1.262951,1,88,238.4885,178.5540,-0.8902,-0.8165,0.01436,0.0922,0.9999054,62.4731,0.8915,0.187584,131.900,506.283,0
pretest-J1-a0p05-d-1-r01-move-to,2846,2555940996652280,1.270513,1,88,240.4684,179.0081,1.0897,-0.3625,0.01749,0.0767,1.0000015,62.4791,0.9086,0.187584,131.905,387.818,0
pretest-J1-a0p05-d-1-r01-move-to,2847,2555941004214860,1.278076,1,88,239.5187,179.5508,0.1399,0.1803,0.01334,0.0386,1.0000324,62.4810,0.9529,0.187584,131.896,415.121,0
pretest-J1-a0p05-d-1-r01-move-to,2848,2555941011777440,1.285639,1,88,238.5523,179.5262,-0.8265,0.1557,0.01386,0.0779,0.9999578,62.4764,0.9073,0.187584,131.902,412.250,0
pretest-J1-a0p05-d-1-r01-move-to,2849,2555941019340020,1.293201,1,88,239.4658,179.4847,0.0870,0.1142,0.01295,0.0430,0.9999750,62.4774,0.9478,0.187584,131.912,558.263,0
pretest-J1-a0p05-d-1-r01-move-to,2850,2555941026902600,1.300764,1,88,239.4605,178.5103,0.0818,-0.8602,0.00489,0.0770,1.0000320,62.4810,0.9082,0.187584,131.891,561.951,0
pretest-J1-a0p05-d-1-r01-move-to,2851,2555941034465180,1.308326,1,88,239.5122,179.4636,0.1334,0.0931,0.00325,0.0413,1.0000059,62.4793,0.9497,0.187584,131.899,498.616,0
pretest-J1-a0p05-d-1-r01-move-to,2852,2555941042027760,1.315889,1,88,239.5189,179.5681,0.1402,0.1975,0.00430,0.0448,1.0000369,62.4813,0.9455,0.187584,131.908,403.858,0
pretest-J1-a0p05-d-1-r01-move-to,2853,2555941049590340,1.323452,1,88,238.5451,179.5111,-0.8337,0.1406,0.01034,0.0749,0.9999227,62.4742,0.9109,0.187584,131.907,510.186,0
pretest-J1-a0p05-d-1-r01-move-to,2854,2555941057152920,1.331014,1,88,239.5302,180.5146,0.1515,1.1440,0.00563,0.0724,1.0000333,62.4811,0.9135,0.187584,131.904,509.406,0
pretest-J1-a0p05-d-1-r01-move-to,2855,2555941064715500,1.338577,1,88,238.5206,179.9728,-0.8581,0.6022,0.07937,0.1078,1.0000035,62.4793,0.8740,0.187584,131.901,397.767,0
pretest-J1-a0p05-d-1-r01-move-to,2856,2555941072278080,1.346139,1,88,239.9887,180.3281,0.6100,0.9576,0.05318,0.1048,1.0000210,62.4804,0.8773,0.187584,131.896,367.489,0
pretest-J1-a0p05-d-1-r01-move-to,2857,2555941079840660,1.353702,1,88,239.4982,178.5613,0.1194,-0.8093,0.01364,0.0689,0.9999645,62.4768,0.9175,0.187584,131.902,512.024,0
pretest-J1-a0p05-d-1-r01-move-to,2858,2555941087403240,1.361264,1,88,239.5368,179.5143,0.1581,0.1437,0.00791,0.0401,1.0000265,62.4806,0.9511,0.187584,131.887,499.317,0
pretest-J1-a0p05-d-1-r01-move-to,2859,2555941094965820,1.368827,1,88,239.5049,179.1324,0.1261,-0.2381,0.00351,0.0815,1.0000388,62.4814,0.9031,0.187584,131.910,495.379,0
pretest-J1-a0p05-d-1-r01-move-to,2860,2555941102528400,1.376390,1,88,239.4876,179.4423,0.1089,0.0718,0.01000,0.0424,1.0000030,62.4792,0.9484,0.187584,131.911,505.775,0
pretest-J1-a0p05-d-1-r01-move-to,2861,2555941110090980,1.383952,1,88,240.4307,179.5194,1.0519,0.1489,-0.00060,0.0806,0.9999640,62.4768,0.9043,0.187584,131.890,462.183,0
pretest-J1-a0p05-d-1-r01-move-to,2862,2555941117653560,1.391515,1,88,239.9915,179.4793,0.6127,0.1088,0.01050,0.0511,1.0000556,62.4824,0.9381,0.187584,131.903,405.063,0
pretest-J1-a0p05-d-1-r01-move-to,2863,2555941125216140,1.399077,1,88,239.5341,180.4615,0.1553,1.0910,0.01522,0.0725,1.0000484,62.4820,0.9133,0.187584,131.895,391.048,0
pretest-J1-a0p05-d-1-r01-move-to,2864,2555941132778720,1.406640,1,88,238.5219,178.7589,-0.8568,-0.6117,0.12182,0.1396,0.9998541,62.4700,0.8403,0.187584,131.891,400.151,0
pretest-J1-a0p05-d-1-r01-move-to,2865,2555941140341300,1.414203,1,88,239.4734,179.1666,0.0947,-0.2039,-0.10096,0.1141,1.0000297,62.4809,0.8670,0.187584,131.906,421.959,0
pretest-J1-a0p05-d-1-r01-move-to,2866,2555941147903880,1.421765,1,88,239.4175,179.4668,0.0388,0.0962,0.03245,0.0594,1.0000858,62.4843,0.9286,0.187584,131.910,379.646,0
pretest-J1-a0p05-d-1-r01-move-to,2867,2555941155466460,1.429328,1,88,239.5276,178.5097,0.1489,-0.8609,0.00903,0.0736,0.9999689,62.4771,0.9121,0.187584,131.907,568.909,0
pretest-J1-a0p05-d-1-r01-move-to,2868,2555941163029040,1.436890,1,88,239.5061,180.3881,0.1273,1.0175,-0.04128,0.0971,0.9999611,62.4766,0.8858,0.187584,131.906,493.404,0
pretest-J1-a0p05-d-1-r01-move-to,2869,2555941170591620,1.444453,1,88,239.4679,179.4724,0.0892,0.1018,0.01397,0.0407,1.0000232,62.4804,0.9504,0.187584,131.887,508.534,0
pretest-J1-a0p05-d-1-r01-move-to,2870,2555941178154200,1.452015,1,88,239.4559,180.5124,0.0772,1.1418,0.01047,0.0710,1.0000266,62.4807,0.9151,0.187584,131.905,535.618,0
pretest-J1-a0p05-d-1-r01-move-to,2871,2555941185716780,1.459578,1,88,239.5295,179.4853,0.1508,0.1148,0.00867,0.0410,1.0000363,62.4812,0.9501,0.187584,131.898,501.823,0
pretest-J1-a0p05-d-1-r01-move-to,2872,2555941193279360,1.467141,1,88,239.5013,179.4636,0.1225,0.0931,0.01735,0.0428,1.0000183,62.4801,0.9478,0.187584,131.909,531.980,0
pretest-J1-a0p05-d-1-r01-move-to,2873,2555941200841940,1.474703,1,88,239.9043,178.5197,0.5256,-0.8508,-0.04474,0.1259,0.9999388,62.4753,0.8545,0.187584,131.890,457.219,0
pretest-J1-a0p05-d-1-r01-move-to,2874,2555941208404520,1.482266,1,88,239.5237,178.5417,0.1450,-0.8288,0.00484,0.0723,0.9999664,62.4769,0.9137,0.187584,131.902,415.693,0
pretest-J1-a0p05-d-1-r02-move-to,2875,2555941215967100,0.000000,1,88,239.4684,179.4807,-0.2124,0.2457,0.02125,0.0000,1.0000427,62.4830,1.0000,0.187267,131.909,531.393,0
pretest-J1-a0p05-d-1-r02-move-to,2876,2555941223529680,0.007563,1,88,238.5449,179.5292,-1.1359,0.2942,0.01830,0.0691,0.9999271,62.4758,0.9176,0.187267,131.904,415.978,0
pretest-J1-a0p05-d-1-r02-move-to,2877,2555941231092260,0.015125,1,88,239.8387,178.7860,0.1579,-0.4490,-0.21045,0.1180,1.0000311,62.4824,0.8629,0.187267,131.895,367.838,0
pretest-J1-a0p05-d-1-r02-move-to,2878,2555941238654840,0.022688,1,88,239.5001,178.5485,-0.1807,-0.6865,0.01684,0.0706,0.9999849,62.4794,0.9157,0.187267,131.911,525.189,0
